supplier_name,address,country,state,city,postal_code,owner_company
"SUZHOU MARCONI GARMENT FACTORY CO.,LTD.","FACTORY BUILDING NO. 25, LIANDONG U VALLEY, SHOUCHUN ROAD, ECONOMIC DEVELOPMENT ZONE, 237000, LU'AN CITY",,,,237000.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"HOLDING E-49 (SABEK - C-08), WARD # 16, ALAUDDIN CHOWDHURY TOWER, OUTPARA, CHANDANA-CHOWRASTA, GAZIPUR , 1740, GAZIPUR",Bangladesh,Dhaka,Gazipur,1740.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"KATHALI, BHALUKA, MYMENSINGH, BANGLADESH, 2240, MYMENSINGH",Bangladesh,Mymensingh,,2240.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"JAMGARA, ASHULIA, SAVAR, 1340, DHAKA",Bangladesh,Dhaka,Dhaka,1340.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"SARDAGONJ, GOBINDABARI, KASHIMPUR, 1702, GAZIPUR",Bangladesh,Dhaka,Gazipur,1702.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"VULTA, RUPGONJ, 1462, NARAYANGONJ",,,,1462.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"PURBAPARA, HOUSE- 274,WORD- 08, BLOCK-B;, ENAYETNAGOR, SIDDIRGONG, 1400, NARAYANGONJ",,,,1400.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"NAYAPARA, KASHIMPUR, 1701, GAZIPUR",Bangladesh,Dhaka,Gazipur,1701.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"PLOT NO- 69-70, DEPZ (OLD), ASHULIA, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"BANGABANDHU ROAD, TONGABARI, ASHULIA, SAVAR, 1340, DHAKA",Bangladesh,Dhaka,Dhaka,1340.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"ASHULIA ROAD, HOLDING NO: 83, BLOCK - D,WARD NO: 3, DHOUR, NISHATNAGAR, TURAG, 1711, DHAKA",Bangladesh,Dhaka,Dhaka,1711.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"KUTUBAIL, KATHERPUL, FATULLA, 1400, NARAYANGONJ",,,,1400.0,H&M
TARGET FINE-KNIT INDUSTRIES LTD.,"318 KHA PARA ROAD, TILARGHATI, AUCHPARA, TONGI-1712, 1712, GAZIPUR",Bangladesh,Dhaka,Gazipur,1712.0,H&M
"TONGFU MANUFACTURING CO., LTD.","GAOXIN INDUSTRIAL PARK, YUSHAN TOWN,CHANGSHU, JIANGSU, 215500, CHANGSHU",China,Jiangsu,,215500.0,H&M
"TONGFU MANUFACTURING CO., LTD.","NO.11ST, BAIYE ROAD, BAIZHANG INDUSTRIAL ZONE, YUHANG DISTRICT, HANGZHOU, ZHEJIANG, 310000, ZHEJIANG",China,Zhejiang,,310000.0,H&M
"TONGFU MANUFACTURING CO., LTD.","NO.59 DONGLIANG ROAD, 314422, HAINING",,,,314422.0,H&M
"TONGFU MANUFACTURING CO., LTD.","DONGFANGQIAO VILLAGE, XIBEI TOWN,  XISHAN DISTRICT, 214193, WUXI",China,Jiangsu,Wuxi,214193.0,H&M
"TONGFU MANUFACTURING CO., LTD.","XIE JIA ZHU XIN AN TOWN, HAIYANG, SHANGDONG, 264000, HAI YANG",,,,264000.0,H&M
"TONGFU MANUFACTURING CO., LTD.","NO.1, PEOPLE RODE, KANSHAN, XIAOSHAN,, HANGZHOU, CHINA, ZHEJIANG, 202400, HANGZHOU",China,Zhejiang,,202400.0,H&M
"TONGFU MANUFACTURING CO., LTD.","NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
"TONGFU MANUFACTURING CO., LTD.","3# CAIHONG RD,SHENGZE TOWN, WUJIANG, JIANGSU, 215228, SUZHOU",China,Jiangsu,,215228.0,H&M
"TONGFU MANUFACTURING CO., LTD.","NO. 229, JINNANPING AVENUE, XIANGHE TOWN, QUANJIAO COUNTY, CHUZHOU CITY, ANHUI PROVINCE, 239500, CHUZHOU",China,Anhui,,239500.0,H&M
"TONGFU MANUFACTURING CO., LTD.","NO 29 XIREZHONG ROAD,CHENGDONG TOWN, HAIAN 226000 NANTONG ,JIANGSU ,, CHINA, 226000, NANTONG",China,Jiangsu,,226000.0,H&M
VALERIUS TEXTEIS SA,"R. DO CHAFARIZ VELHO, , ALCAINS, 6005-999, CASTELO BRANCO",,,,6005.0,H&M
VALERIUS TEXTEIS SA,"Z.I. HAY KARIMA, LOT 18 ET 19, , ANGLE ENTRE AV. ASSALAM ET, , AVENUE OTHMAN IBN AFFANE, 11000, SALE",,,,11000.0,H&M
VALERIUS TEXTEIS SA,"RUA DO EIRADO 4,, 4700 PALMEIRA,, 4750-384, BRAGA",,,,4700.0,H&M
VALERIUS TEXTEIS SA,"RUO DO PASSAL NO 137, VILA FRESCAINHA (SAO MARTINHO), BARCELOS, 4750-724, BARCELOS",,,,4750.0,H&M
VALERIUS TEXTEIS SA,"R. 25 ABRIL 1681, RONFE GUIMARAES, 4805-369, GUIMARAES",,,,1681.0,H&M
VALERIUS TEXTEIS SA,"RUA DA PRAIA QUIAO, 95 AVER-O-MAR, 4490-052, POVOA DE VARZIM",,,,4490.0,H&M
VALERIUS TEXTEIS SA,"RUA DA AZENHA, 201, 4495-373, TERROSA",,,,4495.0,H&M
VALERIUS TEXTEIS SA,"LUGAR DE MARIZ, MARIZ, 4754-909, BARCELOS",,,,4754.0,H&M
VALERIUS TEXTEIS SA,"POLO 1, ZONA INDUSTRIAL -CAMPOS, 4924-909, V.N. CERVEIRA",,,,4924.0,H&M
VALERIUS TEXTEIS SA,"RUA INDUSTRIAL DO ALDAO VILA, FRESCAINHA, 4750-078, BARCELOS",,,,4750.0,H&M
VALERIUS TEXTEIS SA,"AVENIDA DE SANTO ANDRE, NO 2417, 4990-811, PONTE DE LIMA",Peru,Lima,Lima,2417.0,H&M
VALERIUS TEXTEIS SA,"RUA DA QUINTA DAS MATAS, NO 320, 4755-417, BARCELOS",,,,4755.0,H&M
VALERIUS TEXTEIS SA,"CONDE, 4815-031, CONDE - S. MARTINHO, 4815-253, GUIMARAES",,,,4815.0,H&M
VALERIUS TEXTEIS SA,"RIBEIRAO - VILA NOVA DE FAMALICAO, RUA DAS RAS NO 36, 4760-723, PORTO",,,,4760.0,H&M
VALERIUS TEXTEIS SA,"220 RUA DO CARRIL, VILA NOVA DE FAMALICAO, MOGEGE, 4770-350, LAMOSO",,,,4770.0,H&M
VALERIUS TEXTEIS SA,"INDUSTRIAL AREA OF GZENAYA LOTS 157, TO 160, 90100 , TANGIER",,,,90100.0,H&M
VALERIUS TEXTEIS SA,"RUA INDUSTRIAL NO:1043, VILA FRESCAINHA S.PEDRO, BARCELOS ,PORTUGAL, 4750-841, PORTUGAL",,,,1043.0,H&M
VALERIUS TEXTEIS SA,"RUA DA TELHEIRA, 583, 4755-558, VILA SECA BARCELOS",,,,4755.0,H&M
VALERIUS TEXTEIS SA,"TRAVESSA CRUZ DE PEDRA 4750/543, 4750-543, BARCELOS",,,,4750.0,H&M
VALERIUS TEXTEIS SA," R. DR. MANUEL DE ARRIAGA 148, , GUARDIZELA, , 4765-260, GUIMARAES",,,,4765.0,H&M
MEDITERRANEO SRL,"TRAVERSA VIA ETIOPIA, N. 1-6, 65015, MONTESILVANO",Turkey,Van,,65015.0,H&M
MEDITERRANEO SRL,"VIA DELLE FABBRICHE, 65015, SNC MONTESILVANO",Turkey,Van,,65015.0,H&M
MEDITERRANEO SRL,"BUL. KUKLENSKO SHOSE 15, SOUTHERN INDUSTRIAL ZONE, 4004, PLOVDIV",,,,4004.0,H&M
"SHINKONG TEXTILE CO., LTD.","DAYUAN TAOYUAN CITY, TAIWAN, 33700, DAYUAN",,,,33700.0,H&M
"LINK TARGET TEXTILE CO., LTD.","3# CAIHONG RD,SHENGZE TOWN, WUJIANG, JIANGSU, 215228, SUZHOU",China,Jiangsu,,215228.0,H&M
"LINK TARGET TEXTILE CO., LTD.","NO.288 TIANZIWEI ROAD, 313000, HANGZHOU",China,Zhejiang,Hangzhou,313000.0,H&M
"LINK TARGET TEXTILE CO., LTD.","NO. 9 SOUTH HUAYANG ROAD TIANNING ECONOMIC DEVELOPMENT ZONE, CHANGZHOU CITY JIANGSU PROVINCE, 213017, CHANGZHOU",China,Jiangsu,,213017.0,H&M
"LINK TARGET TEXTILE CO., LTD.","GROUP 1, BALI TOWN, SHENGZE TOWN, WUJIANG DISTRICT, 215228, SUZHOU",Indonesia,Bali,,215228.0,H&M
"ALBATROS CO., LTD.","BINHAI INDUSTRIAL ZONE, SHAOXING, 312000",China,Zhejiang,Shaoxing,312000.0,H&M
"ALBATROS CO., LTD.","BINHAI INDUSTRY ZONE, SHAOXING, 312030, SHAOXING",China,Zhejiang,Shaoxing,312030.0,H&M
"ALBATROS CO., LTD.","NEW 2ND COUNTY,MAAN TOWN, BINGHAI INDUSTRY PARK, KEQIAO DIST., 312000, SHAOXING",China,Zhejiang,Shaoxing,312000.0,H&M
"ALBATROS CO., LTD.","5988 XINGBIN ROAD, , BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312030, SHAOXING",China,Zhejiang,Shaoxing,5988.0,H&M
"ALBATROS CO., LTD.","HIGH TECH INDUSTRIAL PARK, LINJIANG XIAOSHAN, 311228, HANGZHOU",China,Zhejiang,Hangzhou,311228.0,H&M
"ALBATROS CO., LTD.","14, YEOMSAEKGONGDANJUNGANG-RO , 21-GIL, SEO-GU, 42772, DAEGU",South Korea,Daegu,,42772.0,H&M
BRIGHT SUN GLOBAL ENTERPRISE   LIMITED,"BUILDING10#&11#,HONGJIA RD, , CHENGTOU TOWN, FUQING,, FUJIAN, CHINA, 350314, FUJIAN",China,Fujian,,350314.0,H&M
"GUANGDONG DERUN TEXTILE CO.,LTD","8&10 HUAFA ROAD, RONGGUI HT INDUSTRIAL, DEVELOPMENT ZONE,SHUN DE, 528306, FOSHAN",China,Guangdong,Foshan,528306.0,H&M
"BO LUO FU YANG TEXTILE CO., LTD","PUTOU INDUSTRIAL ZONE, HUZHEN TOWN, BOLUO COUNTRY, 516100, HUIZHOU",Turkey,Bolu,,516100.0,H&M
BEST PACIFIC TEXTILE LIMITED,"LAND PLOTS NO IN4.1.1 & IN4.1.2,  CAM DIEN - LUONG DIEN INDUSTRIAL,  PARK,LUONG DIEN COMMUNE, CAM GIANG, DISTRICT, HAI DUONG PROVINCE, , VIETNAM, 170000, HAI DUONG",Vietnam,Hai Duong,,170000.0,H&M
SUN HING TEXTILES (HONG KONG) LIMITED,"XINXING INDUSTRIAL PARK, JIUTANG,, YUANZHOU TOWN, BOLUO COUNTRY, 516129, HUIZHOU",Turkey,Bolu,,516129.0,H&M
"TIANHAI LACE CO., LTD","NO.213, LIAN GUANG ROAD,EASTERN SECTION, ECONOMIC & TECHNOLOGICAL DEVELOPMENT, DISTRICT, 510760, GUANGZHOU",China,Guangdong,Guangzhou,510760.0,H&M
LEATHER FIELD (PVT) LTD.,"12-KM WAZIRABAD ROAD, SAHOWALA, SIALKOT - PAKISTAN, 51310, SIALKOT",,,,51310.0,H&M
LEATHER FIELD (PVT) LTD.,"12 KM WAZIRABAD ROAD, SAHUWALA., 51310, SIALKOT",,,,51310.0,H&M
"FIRST STEP (HK) CO., LIMITED","22 CHANGSHA ROAD,, WANGCHENG SUBDISTRICT, LAIXI, 266600, QINGDAO",,,,266600.0,H&M
"FIRST STEP (HK) CO., LIMITED","NO.552, XIUSHAN ROAD,, LIANDU DISTRICT, LISHUI CITY,, ZHEJIANG 323000, CHINA, 323000, LISHUI",China,Zhejiang,,323000.0,H&M
"FIRST STEP (HK) CO., LIMITED","CHANG YANG INDUSTRIAL ZONE,, JIANGSHAN TOWN,, 266605, QINGDAO",,,,266605.0,H&M
"FIRST STEP (HK) CO., LIMITED","XIE JIA ZHU XIN AN TOWN, HAIYANG, SHANGDONG, 264000, HAI YANG",,,,264000.0,H&M
"FIRST STEP (HK) CO., LIMITED","NO.19,JUHE ROAD,, LAIXI CITY, 266605, QINGDAO",,,,266605.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","PUTOU INDUSTRIAL ZONE, HUZHEN TOWN, BOLUO COUNTRY, 516100, HUIZHOU",Turkey,Bolu,,516100.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","11,EAST OF GANGZHOU ROAD, XINHUI DISTRICT,, 529100, JIANGMEN",China,Guangdong,Jiangmen,529100.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","BIANSHAZUI, GUANTIAN, SHANJIANG TOWN, XINHUI DISTRICT,, SHANJIANG TOWN, XINHUI DISTRICT,, 529142, JIANGMEN",China,Guangdong,Jiangmen,529142.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","3# CAIHONG RD,SHENGZE TOWN, WUJIANG, JIANGSU, 215228, SUZHOU",China,Jiangsu,,215228.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","DONGHUAN ROAD, SHENGZE TOWN, WUJIANG, JIANGSU, CHINA, 215200, WUJIANG",China,Jiangsu,,215200.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","8&10 HUAFA ROAD, RONGGUI HT INDUSTRIAL, DEVELOPMENT ZONE,SHUN DE, 528306, FOSHAN",China,Guangdong,Foshan,528306.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","PHUM KANDOEUNG TOUCH, KANDORUNG, SROK BATI, KET TA KEO, CAMBODIA, 21463, BATI",,,,21463.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","BUILDING10#&11#,HONGJIA RD, , CHENGTOU TOWN, FUQING,, FUJIAN, CHINA, 350314, FUJIAN",China,Fujian,,350314.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","KP. CIBEUNYING RT18/RW. 08 , DESA WANTILAN, KECAMATAN CIPEUNDEUY, 41262, KABUPATEN SUBANG",,,,41262.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","GAO XIN ROAD, YI SHA MANAGEMENT, ZONE, SHA TIAN TOWN,, DONGGUAN CITY, GUANGDONG, CHINA, 523988, DONGGUAN",China,Guangdong,,523988.0,H&M
"MAKALOT INDUSTRIAL CO.,LTD","HONGJIA REV. CHENGTOU TOWN, FU QING, 350314, FU QING",,,,350314.0,H&M
ARVIND LIMITED,"NO. 63/9, DODDATHOGUR, BEGUR ELECTRONIC CITY, 560100, BANGALORE",India,Karnataka,Bangalore,560100.0,H&M
ARVIND LIMITED,"RAILWAYPURA POST,, NEAR CHAMUNDA BRIDGE, NARODA ROAD,, AHMADABAD, GUJARAT, 380025, AHMADABAD",India,Gujarat,,380025.0,H&M
ARVIND LIMITED,"P.O.VADSAR, NR. KHATRAJ CROSS ROAD, TALUKA, KALOL , GANDHINAGAR, 382721, GANDHINAGAR",,,,382721.0,H&M
ARVIND LIMITED,"04, KENCHANAKATTE,BEEMASAMUDRA, ROAD, OPP.DAVALAGIRI BADAVANE, 577501, CHITRADURGA",Turkey,Van,,577501.0,H&M
ARVIND LIMITED,"NO 86, KL INDUSTRIAL SUBURB,, 2ND STAGE,  YASHWANTPUR,, 560022, BANGALORE",India,Karnataka,Bangalore,560022.0,H&M
ARVIND LIMITED,"INDUS INDUSTRIAL PARK,, PLOT # 1,2,3,4,11,12,13, SURVEY NO. 504 & 506, SARKHEJ BAVLA, ROAD, NH 8A, MATODA, TA: SANAND, , 382213, AHEMDABAD",,,,382213.0,H&M
ARVIND LIMITED,"26/2 & 27/2, KENCHANAHALLI, MYSORE ROAD,, 560059, BANGALORE",India,Karnataka,Bangalore,560059.0,H&M
ARVIND LIMITED,"184-194,277, DEPZ, SAVAR, 1349, DHAKA",Bangladesh,Dhaka,Dhaka,1349.0,H&M
ARVIND LIMITED,"NO. 12, 4TH CROSS, BOMMASANDRA INDUSTRIAL AREA,, HOSUR ROAD, 560099, BANGALORE",India,Karnataka,Bangalore,560099.0,H&M
ARVIND LIMITED,"NO. 50 B & C, SURVEY NO 299, PHASE-1,BOMMASANDRA INDUSTRIAL AREA, 560099, BANGALORE",India,Karnataka,Bangalore,560099.0,H&M
ARVIND LIMITED,"PLOT NO-1-7/B LAXMI CO OP INDUSTRIA, ESTATE HATKANAGLE KOLHAPUR, 416109, ICHALKARANJI",,,,416109.0,H&M
WUXI SHILEAD,"DONGFANGQIAO VILLAGE, XIBEI TOWN,  XISHAN DISTRICT, 214193, WUXI",China,Jiangsu,Wuxi,214193.0,H&M
"SIRIS (GANGLONG) KNITTING CO.,LTD","BEIQI ROAD, MA'AN TOWN, KEQIAO, 312074, SHAOXING",China,Zhejiang,Shaoxing,312074.0,H&M
"SHANGHAI MET IMPORT & EXPORT CO., LTD.","NO.5 MINPU ROAD, QINGYANG TOWN, JIANGYIN, JIANGSU, CHINA, 214400, JIANGYIN",China,Jiangsu,,214400.0,H&M
BONDEX TEXTILES LTD.,"NO.288 TIANZIWEI ROAD, 313000, HANGZHOU",China,Zhejiang,Hangzhou,313000.0,H&M
BONDEX TEXTILES LTD.,"NO.188, RENMIN WEST ROAD, HUTANG TOWN, CHANGZHOU, JIANGSU, 213000, CHANGZHOU",China,Jiangsu,,213000.0,H&M
"HANGZHOU FUEN CO., LTD.","NO.9,XINXING ROAD,INDUSTRIAL ZONE, 226000, NANTONG",,,,226000.0,H&M
"HANGZHOU FUEN CO., LTD.","JINJIANG INDUSTRIAL ZONE, XIAOSHAN, HANGZHOU, ZHEJIANG, CHINA, 310000, HANGZHOU",China,Zhejiang,,310000.0,H&M
"HANGZHOU FUEN CO., LTD.","HANGMIN VILLAGE, XIAOSHAN, HANGZHOU, ZHEJIANG,CHINA, 310000, HANGZHOU",China,Zhejiang,,310000.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"HANGMIN VILLAGE, XIAOSHAN, HANGZHOU, ZHEJIANG,CHINA, 310000, HANGZHOU",China,Zhejiang,,310000.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"HANGMIN VILLAGE GUALI TOWN XIAOSHAN,, HANGZHOU,ZHEJIANG,CHINA, 311000, HANGZHOU",China,Zhejiang,,311000.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"JINJIANG INDUSTRIAL ZONE, XIAOSHAN, HANGZHOU, ZHEJIANG, CHINA, 310000, HANGZHOU",China,Zhejiang,,310000.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NO. 9 SOUTH HUAYANG ROAD TIANNING ECONOMIC DEVELOPMENT ZONE, CHANGZHOU CITY JIANGSU PROVINCE, 213017, CHANGZHOU",China,Jiangsu,,213017.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NORTH HEALTH ROAD, DONGGANG TOWN, XISHAN DISTRICT, 214000, WUXI",China,Jiangsu,Wuxi,214000.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NO. 38 XINFENG WEST ROAD, YANGSHE TOWN, 215600, ZHANGJIAGANG",,,,215600.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NO. 30, KUNSHAN ROAD, LINGANG DISTRICT, WEIHAI CITY, SHANDON, 264200, WEIHAI",,,,264200.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NO 88 HENGLIAN ROAD, HAIAN TOWN, NANTONG CITY, JIANGSU, CHINA, 226600, NANTONG",China,Jiangsu,,226600.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NO.5 MINPU ROAD, QINGYANG TOWN, JIANGYIN, JIANGSU, CHINA, 214400, JIANGYIN",China,Jiangsu,,214400.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"WUBAO INDUSTRIAL ZONE, , HONGSHAN TOWN, SHISHI CITY, 362700, SHISHI",China,Fujian,Shishi,362700.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NO.58,NANHUAN ROAD,SHENGZE,WUJIANG,JIANGSU,CHINA, 215000, WUJIANG",China,Jiangsu,,215000.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NO.8 JINGYANG ROAD, , TIANNING DEVELOPMENT ZONE, 213000, CHANGZHOU",China,Zhejiang,Hangzhou,213000.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"HIGH TECH INDUSTRIAL PARK, LINJIANG XIAOSHAN, 311228, HANGZHOU",China,Zhejiang,Hangzhou,311228.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NO.69 YANGZHOU ROAD, ECONOMIC DEVELOPMENT ZONE, JIANGYAN,, 225500, TAIZHOU",China,Jiangsu,Taizhou,225500.0,H&M
JIANGSU HONGDOU INDUSTRIAL CO LTD,"NIJIAXIANG VILLAGE ZHOUZHUANG TOWN, JIANGYIN, WUXI, 214423, WUXI",China,Jiangsu,Wuxi,214423.0,H&M
"JIANGYIN BENDA GARMENT CO., LTD.","SOUTHWEST OF SHUNLI BUILDING, WEST SECOND RING ROAD, SHENGZE TOWN, WUJIANG, 215228, SUZHOU",China,Jiangsu,Suzhou,215228.0,H&M
"JIANGYIN BENDA GARMENT CO., LTD.","HUACHANG ROAD NO. 2, ZHUTANG TOWN, 214416, JIANGYIN",,,,214416.0,H&M
"JIANGYIN BENDA GARMENT CO., LTD.","NO. 25, 5 HUAXI VILLAGE, 214420, JIANGYIN",,,,214420.0,H&M
BROS HOLDING LIMITED,"NO.88, CHUANPU ROAD, HONGHUA INDUSTRY ZONE, JIAOCHUAN SOUTH, NINGBO CITY, ZHEJIANG, CHINA, 315040, NINGBO CITY",China,Zhejiang,,315040.0,H&M
"JIANGSU XINFANG SCIENCE & TECHNOLOGY GROUP CO., LTD.","NO. 888, HAIBA ROAD, DAXIN TOWN, , 215600, SUZHOU",China,Jiangsu,Suzhou,215600.0,H&M
"WEIHAI DISHANG HUAQI WOOLEN FABRIC CO., LTD.","NO. 30, KUNSHAN ROAD, LINGANG DISTRICT, WEIHAI CITY, SHANDON, 264200, WEIHAI",,,,264200.0,H&M
"ZHANGJIAGANG AOYANG WOOLEN FABRIC CO., LTD.","NO. 38 XINFENG WEST ROAD, YANGSHE TOWN, 215600, ZHANGJIAGANG",,,,215600.0,H&M
"ZHANGJIAGANG AOYANG WOOLEN FABRIC CO., LTD.","B INDUSTRY AREA, SHANGTANG VILLAGE, HUANGJIABU TOWN, 315464, YUYAO",,,,315464.0,H&M
"ZHANGJIAGANG AOYANG WOOLEN FABRIC CO., LTD.","HUAXI 5TH VILLAGE,HUASHI TOWN, 214420, WUXI",China,Jiangsu,Wuxi,214420.0,H&M
"TORAY SAKAI WEAVING & DYEING NANTONG) CO., LTD.","301 RUIXING ROAD, NANTONG E & T DEVELOPMENT AREA, 200040, NANTONG",,,,200040.0,H&M
"COSMO TEXTILE INDUSTRY (SHANGHAI) CO., LTD.","HANGMIN VILLAGE GUALI TOWN XIAOSHAN,, HANGZHOU,ZHEJIANG,CHINA, 311000, HANGZHOU",China,Zhejiang,,311000.0,H&M
"COSMO TEXTILE INDUSTRY (SHANGHAI) CO., LTD.","HANGMIN VILLAGE, XIAOSHAN, HANGZHOU, ZHEJIANG,CHINA, 310000, HANGZHOU",China,Zhejiang,,310000.0,H&M
"YOUNG TEXTILE CO., LTD.","HIGH TECH INDUSTRIAL PARK, LINJIANG XIAOSHAN, 311228, HANGZHOU",China,Zhejiang,Hangzhou,311228.0,H&M
"JIANGSU LIANFA TEXTILE CO., LTD.","NO 88 HENGLIAN ROAD, HAIAN TOWN, NANTONG CITY, JIANGSU, CHINA, 226600, NANTONG",China,Jiangsu,,226600.0,H&M
HONGFU P&D FACTORY,"HUACHANG ROAD NO. 2, ZHUTANG TOWN, 214416, JIANGYIN",,,,214416.0,H&M
"JIAFANG INTERNATIONAL TEXTILE (WUXI) CO., LTD.","NO.58,NANHUAN ROAD,SHENGZE,WUJIANG,JIANGSU,CHINA, 215000, WUJIANG",China,Jiangsu,,215000.0,H&M
"JIAFANG INTERNATIONAL TEXTILE (WUXI) CO., LTD.","NIJIAXIANG VILLAGE ZHOUZHUANG TOWN, JIANGYIN, WUXI, 214423, WUXI",China,Jiangsu,Wuxi,214423.0,H&M
"JIAFANG INTERNATIONAL TEXTILE (WUXI) CO., LTD.","DOUMEN VILLAGE, SHITANGWAN, LUOSHE TOWN, HUISHAN DISTRICT, 214185, WUXI",China,Jiangsu,Wuxi,214185.0,H&M
"JIAFANG INTERNATIONAL TEXTILE (WUXI) CO., LTD.","NO.10 TUANJIE MIDDLE ROAD, XISHAN ECONOMIC AND TECHNOLOGICAL, DEVELOPMENT ZONE, 214101, WUXI",China,Jiangsu,Wuxi,214101.0,H&M
"JIANGSU DANMAO TEXTILE CO., LTD.","NO.2 NORTH LVMENG ROAD, LVCHENG, DANYANG, 212300, DANYANG",,,,212300.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"NO.2 NORTH LVMENG ROAD, LVCHENG, DANYANG, 212300, DANYANG",,,,212300.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"NO.2 YONGHONG ROAD, DANGWAN TOWN, XIAOSHAN, 311221, HANGZHOU",China,Zhejiang,Hangzhou,311221.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"NO 88 HENGLIAN ROAD, HAIAN TOWN, NANTONG CITY, JIANGSU, CHINA, 226600, NANTONG",China,Jiangsu,,226600.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"NO.11, MEIDONG RD. DANGWAN COUNTY,, XIAOSHAN, 311200, HANGZHOU",China,Zhejiang,Hangzhou,311200.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"3# CAIHONG RD,SHENGZE TOWN, WUJIANG, JIANGSU, 215228, SUZHOU",China,Jiangsu,,215228.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"14, YEOMSAEKGONGDANJUNGANG-RO , 21-GIL, SEO-GU, 42772, DAEGU",South Korea,Daegu,,42772.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"NO.8 QIANNONG EAST ROAD, ECONOMIC DEVELOPMENT ZONE, XIAOSHAN DISTRICT, HANGZHOU, ZHEJIANG, CHINA, 200336, HANGZHOU",China,Zhejiang,,200336.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"NO.2 TANGWANG RD, TANGQI TOWN, YUHANG DISTRICT, 311106, HANGZHOU",China,Zhejiang,Hangzhou,311106.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"144 DALSEOCHEON-RO, SEO-GU, 41712, DAEGU",South Korea,Daegu,,41712.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"BINHAI INDUSTRIAL ZONE, SHAOXING, 312000",China,Zhejiang,Shaoxing,312000.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"ROAD NO.3, HOA KHANH INDUSTRIAL , ZONE, HOA KHANH BAC WARD, LIEN CHIEU DISTRICT, 550000, DA NANG",Vietnam,Da Nang,,550000.0,H&M
SUZHOU UNITEDTEX ENTERPRISE LTD.,"5988 XINGBIN ROAD, , BINHAI INDUSTRIAL ZONE, KEQIAO DISTRICT, 312030, SHAOXING",China,Zhejiang,Shaoxing,5988.0,H&M
